date,description,amount,gst_rate,vendor_state,business_state,amount_inclusive_gst,eligible_itc,category
2024-07-28,PINV-07-01620 Eco Power Utilities utilities expense,20370.7,18,KA,KA,true,true,utilities
2024-08-13,PINV-08-01621 Nexa Facility Services purchase expense,59380.74,18,TN,KA,false,true,purchase
2025-01-15,PINV-01-01622 Mohan Industrial Gases food expense,71185.24,18,GJ,KA,false,false,food
2024-04-09,PINV-04-01623 FirstFleet Logistics rent expense,6721.44,5,TS,KA,true,true,rent
2024-04-12,PINV-04-01624 Mohan Industrial Gases purchase expense,5087.19,18,TN,KA,true,true,purchase
2024-04-13,PINV-04-01625 Crystal Print House rent expense,18487.68,18,MH,KA,true,false,rent
2024-08-08,PINV-08-01626 Jai Stationers office expense expense,51407.31,18,KA,KA,false,true,office_expense
2024-10-13,PINV-10-01627 FirstFleet Logistics food expense,20563.64,18,MH,KA,true,false,food
2025-01-27,PINV-01-01628 Crystal Print House food expense,78284.67,5,KA,KA,false,false,food
2024-04-02,PINV-04-01629 Kuber Warehousing purchase expense,14575.77,18,KA,KA,false,true,purchase
2024-04-29,PINV-04-01630 Royal Insurance Brokers purchase expense,20739.95,0,TS,KA,false,true,purchase
2024-08-22,PINV-08-01631 FirstFleet Logistics travel expense,25172.83,0,TN,KA,false,true,travel
2025-01-03,PINV-01-01632 Royal Insurance Brokers marketing expense,75837.65,18,KA,KA,false,true,marketing
2024-10-22,PINV-10-01633 Global Tech Tools purchase expense,52692.61,18,TS,KA,true,true,purchase
2024-04-14,PINV-04-01634 Crystal Print House rent expense,87141.78,5,DL,KA,true,true,rent
2024-10-30,PINV-10-01635 Nexa Facility Services software expense,12710.28,18,TN,KA,false,true,software
2024-10-27,PINV-10-01636 Apex Packaging Works marketing expense,69904.09,18,TN,KA,true,true,marketing
2024-08-14,PINV-08-01637 Omkar Repairs purchase expense,78029.17,18,MH,KA,false,true,purchase
2024-10-03,PINV-10-01638 Omkar Repairs purchase expense,70128.2,18,GJ,KA,true,true,purchase
2024-12-31,PINV-12-01639 Insight Marketing LLP purchase expense,59598.37,0,TN,KA,false,true,purchase
2024-09-10,PINV-09-01640 Pioneer Chemicals travel expense,6642.79,18,MH,KA,true,true,travel
2025-02-09,PINV-02-01641 QuickFix Maintenance utilities expense,92515.82,18,MH,KA,true,true,utilities
2024-10-22,PINV-10-01642 QuickFix Maintenance purchase expense,44160.03,18,TN,KA,false,true,purchase
2025-03-18,PINV-03-01643 Crystal Print House food expense,26844.76,18,MH,KA,true,false,food
2024-12-09,PINV-12-01644 Crystal Print House office expense expense,4706.4,18,TS,KA,true,true,office_expense
2024-10-21,PINV-10-01645 Royal Insurance Brokers utilities expense,7423.89,18,TS,KA,false,true,utilities
2024-10-23,PINV-10-01646 Mohan Industrial Gases purchase expense,74101.4,18,TS,KA,false,true,purchase
2024-05-03,PINV-05-01647 Eco Power Utilities travel expense,76416.11,18,DL,KA,false,true,travel
2024-06-08,PINV-06-01648 Royal Insurance Brokers office expense expense,34087.37,5,KA,KA,true,true,office_expense
2024-10-22,PINV-10-01649 Apex Packaging Works purchase expense,98035.96,18,DL,KA,true,true,purchase
2025-01-10,PINV-01-01650 Apex Packaging Works utilities expense,60065.42,0,TS,KA,false,true,utilities
2024-12-20,PINV-12-01651 Mohan Industrial Gases utilities expense,37708.31,18,TN,KA,true,true,utilities
2025-02-27,PINV-02-01652 Delta Office Systems food expense,70503.46,0,TN,KA,false,false,food
2025-01-06,PINV-01-01653 SmartCloud Software software expense,38923.4,18,TS,KA,true,true,software
2024-08-29,PINV-08-01654 Nexa Facility Services purchase expense,82858.54,0,GJ,KA,false,true,purchase
2024-04-01,PINV-04-01655 Bharat Transport Co office expense expense,10094.13,0,DL,KA,false,true,office_expense
2024-04-15,PINV-04-01656 FirstFleet Logistics purchase expense,30363.71,0,TN,KA,false,true,purchase
2024-06-23,PINV-06-01657 Himalaya Foods Supply food expense,4656.64,18,GJ,KA,true,false,food
2024-11-27,PINV-11-01658 LightSpeed Internet marketing expense,48224.82,18,TS,KA,true,true,marketing
2025-03-21,PINV-03-01659 Kuber Warehousing office expense expense,43170.85,18,TS,KA,true,true,office_expense
2024-11-18,PINV-11-01660 Jai Stationers purchase expense,35684.12,18,TS,KA,true,true,purchase
2025-03-15,PINV-03-01661 TruEdge Consulting loan expense,62204.56,12,DL,KA,true,false,loan
2024-05-28,PINV-05-01662 LightSpeed Internet loan expense,25646.2,5,DL,KA,false,false,loan
2024-05-18,PINV-05-01663 Global Tech Tools purchase expense,98648.54,18,TN,KA,true,true,purchase
2024-11-03,PINV-11-01664 Mohan Industrial Gases food expense,69322.32,18,TS,KA,true,false,food
2025-03-13,PINV-03-01665 Mohan Industrial Gases loan expense,45630.3,0,TN,KA,false,false,loan
2024-09-02,PINV-09-01666 TruEdge Consulting office expense expense,52931.1,18,TN,KA,true,true,office_expense
2024-12-21,PINV-12-01667 QuickFix Maintenance purchase expense,58809.63,12,MH,KA,true,true,purchase
2024-09-20,PINV-09-01668 QuickFix Maintenance software expense,5579.98,12,DL,KA,true,true,software
2024-08-14,PINV-08-01669 Kuber Warehousing purchase expense,56577.56,18,DL,KA,true,true,purchase
2024-10-09,PINV-10-01670 Himalaya Foods Supply purchase expense,74257.66,18,KA,KA,true,true,purchase
2024-05-17,PINV-05-01671 Bharat Transport Co marketing expense,68297.05,18,GJ,KA,false,true,marketing
2024-08-07,PINV-08-01672 Nexa Facility Services office expense expense,61704.4,18,TS,KA,true,true,office_expense
2024-09-12,PINV-09-01673 TruEdge Consulting purchase expense,21543.53,5,TN,KA,false,true,purchase
2024-05-31,PINV-05-01674 QuickFix Maintenance office expense expense,56430.87,0,MH,KA,false,true,office_expense
2025-02-28,PINV-02-01675 Insight Marketing LLP food expense,2238.13,18,MH,KA,true,true,food
2025-03-03,PINV-03-01676 Nexa Facility Services purchase expense,92178.37,12,MH,KA,true,true,purchase
2024-04-05,PINV-04-01677 Kuber Warehousing marketing expense,70438.44,12,GJ,KA,false,true,marketing
2024-12-04,PINV-12-01678 Royal Insurance Brokers marketing expense,15349.38,18,DL,KA,true,true,marketing
2024-11-27,PINV-11-01679 Insight Marketing LLP office expense expense,45602.95,18,DL,KA,true,true,office_expense
2024-06-29,PINV-06-01680 SmartCloud Software purchase expense,11669.64,18,DL,KA,true,true,purchase
2025-03-16,PINV-03-01681 Pioneer Chemicals rent expense,9386.45,18,TN,KA,true,false,rent
2024-09-20,PINV-09-01682 Royal Insurance Brokers purchase expense,76486.03,12,MH,KA,true,true,purchase
2024-11-03,PINV-11-01683 Omkar Repairs marketing expense,62691.79,18,TS,KA,true,true,marketing
2025-02-11,PINV-02-01684 Omkar Repairs utilities expense,47003.91,18,DL,KA,true,true,utilities
2024-08-21,PINV-08-01685 Kuber Warehousing utilities expense,64761.6,18,MH,KA,false,true,utilities
2024-08-21,PINV-08-01686 Apex Packaging Works purchase expense,99816.99,18,GJ,KA,true,true,purchase
2025-03-21,PINV-03-01687 Global Tech Tools software expense,1738.47,18,GJ,KA,true,true,software
2024-11-09,PINV-11-01688 FirstFleet Logistics food expense,84249.68,12,DL,KA,false,false,food
2024-10-10,PINV-10-01689 Himalaya Foods Supply utilities expense,14037.42,0,GJ,KA,false,true,utilities
2024-08-25,PINV-08-01690 Jai Stationers travel expense,64504.3,5,TN,KA,true,true,travel
2024-05-31,PINV-05-01691 Crystal Print House rent expense,80851.24,18,MH,KA,true,false,rent
2024-05-02,PINV-05-01692 Omkar Repairs purchase expense,62060.48,18,DL,KA,true,true,purchase
2024-07-28,PINV-07-01693 Delta Office Systems software expense,12138.94,0,DL,KA,false,true,software
2024-08-02,PINV-08-01694 Himalaya Foods Supply purchase expense,96366.59,18,TS,KA,true,true,purchase
2024-12-08,PINV-12-01695 Crystal Print House utilities expense,17430.37,18,DL,KA,true,true,utilities
2024-11-01,PINV-11-01696 Global Tech Tools marketing expense,11812.65,18,MH,KA,true,true,marketing
2025-01-04,PINV-01-01697 Apex Packaging Works utilities expense,56553.78,18,KA,KA,true,true,utilities
2024-10-20,PINV-10-01698 Nexa Facility Services purchase expense,30963.3,18,GJ,KA,true,true,purchase
2024-09-17,PINV-09-01699 QuickFix Maintenance software expense,39360.41,5,DL,KA,true,true,software
2024-05-11,PINV-05-01700 QuickFix Maintenance rent expense,76448.72,5,MH,KA,true,false,rent
2024-05-09,PINV-05-01701 FirstFleet Logistics marketing expense,54842.48,18,KA,KA,true,true,marketing
2024-09-09,PINV-09-01702 TruEdge Consulting purchase expense,72093.47,18,DL,KA,true,true,purchase
2024-06-29,PINV-06-01703 Royal Insurance Brokers utilities expense,62208.83,5,DL,KA,true,true,utilities
2024-11-16,PINV-11-01704 Bharat Transport Co purchase expense,7840.52,0,TS,KA,false,true,purchase
2024-06-25,PINV-06-01705 TruEdge Consulting utilities expense,39770.76,18,MH,KA,false,true,utilities
2024-07-17,PINV-07-01706 FirstFleet Logistics marketing expense,39323.66,5,TN,KA,true,true,marketing
2024-08-29,PINV-08-01707 Eco Power Utilities loan expense,75477.36,18,GJ,KA,true,false,loan
2025-03-26,PINV-03-01708 Kuber Warehousing purchase expense,39979.99,0,KA,KA,false,true,purchase
2024-08-03,PINV-08-01709 Eco Power Utilities purchase expense,49188.55,18,DL,KA,true,true,purchase
2024-11-11,PINV-11-01710 Crystal Print House rent expense,16451.32,0,DL,KA,false,true,rent
2025-02-21,PINV-02-01711 LightSpeed Internet tax payment expense,98186.75,18,MH,KA,true,false,tax_payment
2024-09-23,PINV-09-01712 Nexa Facility Services purchase expense,12015.67,18,TN,KA,false,true,purchase
2024-12-12,PINV-12-01713 Bharat Transport Co purchase expense,33222.84,12,GJ,KA,true,true,purchase
2024-11-27,PINV-11-01714 Global Tech Tools purchase expense,39939.25,0,TS,KA,false,true,purchase
2024-06-04,PINV-06-01715 FirstFleet Logistics utilities expense,69086.93,18,KA,KA,false,true,utilities
2024-09-07,PINV-09-01716 FirstFleet Logistics loan expense,62107.59,0,DL,KA,false,false,loan
2024-10-28,PINV-10-01717 QuickFix Maintenance office expense expense,58513.6,18,TN,KA,false,true,office_expense
2024-11-21,PINV-11-01718 Bharat Transport Co purchase expense,41145.46,0,KA,KA,false,true,purchase
2024-10-02,PINV-10-01719 SmartCloud Software travel expense,25123.99,18,TN,KA,false,true,travel
2024-07-29,PINV-07-01720 QuickFix Maintenance software expense,87816.25,18,KA,KA,true,true,software
2024-08-31,PINV-08-01721 Insight Marketing LLP utilities expense,27576.43,18,TN,KA,true,true,utilities
2024-07-26,PINV-07-01722 Global Tech Tools purchase expense,72274.19,5,MH,KA,false,true,purchase
2024-08-24,PINV-08-01723 Royal Insurance Brokers office expense expense,45010.03,12,KA,KA,true,true,office_expense
2024-04-06,PINV-04-01724 Nexa Facility Services marketing expense,52733.66,5,GJ,KA,false,true,marketing
2025-01-29,PINV-01-01725 Insight Marketing LLP rent expense,4557.92,18,GJ,KA,true,false,rent
2024-09-13,PINV-09-01726 Global Tech Tools purchase expense,61402.83,0,MH,KA,false,true,purchase
2025-01-20,PINV-01-01727 QuickFix Maintenance purchase expense,61648.35,0,KA,KA,false,true,purchase
2024-10-10,PINV-10-01728 Eco Power Utilities utilities expense,38594.01,5,DL,KA,true,true,utilities
2025-01-06,PINV-01-01729 Crystal Print House purchase expense,95024.12,18,MH,KA,true,true,purchase
2024-07-15,PINV-07-01730 Omkar Repairs purchase expense,33659.84,18,MH,KA,true,true,purchase
2025-02-20,PINV-02-01731 Omkar Repairs utilities expense,39815.65,18,TN,KA,false,true,utilities
2024-10-05,PINV-10-01732 TruEdge Consulting travel expense,39972.58,18,TS,KA,false,true,travel
2024-08-30,PINV-08-01733 LightSpeed Internet rent expense,33560.98,12,KA,KA,true,true,rent
2024-09-23,PINV-09-01734 Kuber Warehousing marketing expense,56622.75,5,TS,KA,true,true,marketing
2025-02-18,PINV-02-01735 Crystal Print House travel expense,31749.28,12,DL,KA,false,true,travel
2024-05-09,PINV-05-01736 Royal Insurance Brokers purchase expense,16403.54,12,TS,KA,true,true,purchase
2025-03-06,PINV-03-01737 LightSpeed Internet purchase expense,80173.47,18,GJ,KA,false,true,purchase
2025-02-25,PINV-02-01738 QuickFix Maintenance purchase expense,40411.66,18,KA,KA,true,true,purchase
2025-02-07,PINV-02-01739 FirstFleet Logistics purchase expense,38424.41,18,DL,KA,true,true,purchase
2024-09-11,PINV-09-01740 Eco Power Utilities purchase expense,70727.4,5,TN,KA,true,true,purchase
2025-02-17,PINV-02-01741 Mohan Industrial Gases loan expense,47221.98,18,GJ,KA,true,false,loan
2024-06-12,PINV-06-01742 Jai Stationers rent expense,65385.51,5,TS,KA,true,false,rent
2024-05-17,PINV-05-01743 FirstFleet Logistics food expense,94382.5,12,GJ,KA,true,false,food
2024-07-12,PINV-07-01744 Nexa Facility Services purchase expense,79959.45,18,DL,KA,true,true,purchase
2024-05-17,PINV-05-01745 FirstFleet Logistics loan expense,47430.56,0,TS,KA,false,false,loan
2024-06-24,PINV-06-01746 LightSpeed Internet travel expense,54671.39,12,DL,KA,true,true,travel
2024-12-01,PINV-12-01747 TruEdge Consulting marketing expense,68279.99,0,MH,KA,false,true,marketing
2024-09-14,PINV-09-01748 Jai Stationers software expense,76623.72,0,KA,KA,false,true,software
2024-07-14,PINV-07-01749 Jai Stationers food expense,20744.12,18,TN,KA,false,false,food
2024-05-06,PINV-05-01750 Global Tech Tools purchase expense,63061.55,18,TN,KA,true,true,purchase
2024-11-05,PINV-11-01751 Royal Insurance Brokers software expense,21246.35,5,KA,KA,false,true,software
2024-05-30,PINV-05-01752 Eco Power Utilities purchase expense,8854.63,5,MH,KA,true,true,purchase
2024-12-14,PINV-12-01753 Crystal Print House rent expense,25501.93,0,MH,KA,false,false,rent
2025-02-11,PINV-02-01754 QuickFix Maintenance rent expense,46873.99,0,TN,KA,false,false,rent
2025-03-13,PINV-03-01755 Nexa Facility Services purchase expense,16975.85,12,KA,KA,false,true,purchase
2025-03-13,PINV-03-01756 SmartCloud Software marketing expense,14111.89,0,MH,KA,false,true,marketing
2024-09-12,PINV-09-01757 Mohan Industrial Gases rent expense,70258.08,18,MH,KA,true,true,rent
2024-11-07,PINV-11-01758 Mohan Industrial Gases utilities expense,97709.16,18,TS,KA,true,true,utilities
2024-05-06,PINV-05-01759 Pioneer Chemicals purchase expense,22938.6,18,GJ,KA,true,true,purchase
2024-05-18,PINV-05-01760 TruEdge Consulting purchase expense,76837.66,18,DL,KA,true,true,purchase
2024-04-16,PINV-04-01761 Delta Office Systems purchase expense,15240.57,5,MH,KA,true,true,purchase
2024-08-18,PINV-08-01762 Insight Marketing LLP office expense expense,96161.67,18,GJ,KA,true,true,office_expense
2024-11-30,PINV-11-01763 Mohan Industrial Gases software expense,50455.69,18,TS,KA,true,true,software
2024-06-18,PINV-06-01764 LightSpeed Internet food expense,16448.72,18,TS,KA,true,false,food
2024-07-16,PINV-07-01765 Delta Office Systems software expense,56687.08,18,GJ,KA,false,true,software
2024-05-10,PINV-05-01766 Crystal Print House office expense expense,75020.62,18,DL,KA,true,true,office_expense
2025-03-20,PINV-03-01767 Omkar Repairs rent expense,95761.85,18,TN,KA,true,false,rent
2024-07-15,PINV-07-01768 Bharat Transport Co travel expense,3661.65,18,GJ,KA,true,true,travel
2024-08-22,PINV-08-01769 Mohan Industrial Gases marketing expense,97120.69,18,GJ,KA,true,true,marketing
2024-08-04,PINV-08-01770 Eco Power Utilities rent expense,61975.02,5,TS,KA,true,false,rent
2025-03-15,PINV-03-01771 Kuber Warehousing utilities expense,3414.67,0,KA,KA,false,true,utilities
2024-08-19,PINV-08-01772 Bharat Transport Co utilities expense,17327.47,5,KA,KA,true,true,utilities
2024-10-25,PINV-10-01773 Kuber Warehousing marketing expense,25766.19,18,GJ,KA,false,true,marketing
2025-03-22,PINV-03-01774 QuickFix Maintenance utilities expense,65798.45,18,DL,KA,true,true,utilities
2025-02-02,PINV-02-01775 Apex Packaging Works marketing expense,13111.39,18,DL,KA,false,true,marketing
2025-01-03,PINV-01-01776 Eco Power Utilities office expense expense,34805.67,18,DL,KA,true,true,office_expense
2024-05-28,PINV-05-01777 Global Tech Tools office expense expense,49477.88,0,KA,KA,false,true,office_expense
2024-07-19,PINV-07-01778 Jai Stationers utilities expense,67339.7,5,GJ,KA,true,true,utilities
2025-01-13,PINV-01-01779 Global Tech Tools utilities expense,40611.57,18,TS,KA,true,true,utilities
2024-07-08,PINV-07-01780 Eco Power Utilities rent expense,4633.84,18,TN,KA,true,false,rent
2024-10-04,PINV-10-01781 QuickFix Maintenance purchase expense,80480.01,18,TS,KA,true,true,purchase
2024-12-02,PINV-12-01782 Insight Marketing LLP purchase expense,68724.04,5,TN,KA,true,true,purchase
2024-07-26,PINV-07-01783 Delta Office Systems travel expense,17173.47,12,TN,KA,true,true,travel
2024-04-20,PINV-04-01784 Delta Office Systems purchase expense,1897.65,18,TS,KA,true,true,purchase
2024-08-16,PINV-08-01785 Insight Marketing LLP loan expense,18075.02,12,MH,KA,true,false,loan
2025-03-26,PINV-03-01786 Mohan Industrial Gases marketing expense,46369.45,0,DL,KA,false,true,marketing
2024-10-15,PINV-10-01787 Apex Packaging Works marketing expense,8943.84,18,MH,KA,true,true,marketing
2024-10-22,PINV-10-01788 Apex Packaging Works loan expense,67913.93,12,DL,KA,true,true,loan
2024-06-29,PINV-06-01789 Mohan Industrial Gases utilities expense,45831.97,5,MH,KA,true,true,utilities
2024-12-12,PINV-12-01790 Omkar Repairs purchase expense,3906.51,12,TS,KA,true,true,purchase
2024-08-18,PINV-08-01791 Kuber Warehousing purchase expense,54523.04,12,TN,KA,true,true,purchase
2024-04-15,PINV-04-01792 Apex Packaging Works purchase expense,8426.33,0,TN,KA,false,true,purchase
2025-02-24,PINV-02-01793 Eco Power Utilities purchase expense,81351.45,18,TN,KA,false,true,purchase
2025-01-26,PINV-01-01794 Pioneer Chemicals marketing expense,69691.99,18,TS,KA,true,true,marketing
2024-11-14,PINV-11-01795 Global Tech Tools software expense,54326.78,18,KA,KA,true,true,software
2025-01-23,PINV-01-01796 Kuber Warehousing tax payment expense,2999.7,18,KA,KA,false,false,tax_payment
2025-02-04,PINV-02-01797 SmartCloud Software purchase expense,91092.31,18,KA,KA,true,true,purchase
2024-05-06,PINV-05-01798 Global Tech Tools software expense,22956.3,18,KA,KA,false,true,software
2024-08-02,PINV-08-01799 Insight Marketing LLP tax payment expense,56986.13,18,TN,KA,true,false,tax_payment
2024-11-24,PINV-11-01800 Bharat Transport Co purchase expense,69117.46,18,DL,KA,false,true,purchase
