date,description,debit,credit,gst_rate,vendor_state,business_state,eligible_itc,category
2025-01-08,UPI DR Crystal Print House marketing payment 01053,51014.48,,18,MH,KA,true,marketing
2024-12-13,UPI DR Delta Office Systems marketing payment 00416,92139.44,,0,GJ,KA,true,marketing
2025-03-15,NEFT CR Sunrise Superstore invoice receipt 00234,,59281.35,0,MH,KA,false,sales
2024-07-01,UPI DR SmartCloud Software office expense payment 00850,94432.52,,18,TS,KA,true,office_expense
2024-06-03,UPI DR SmartCloud Software purchase payment 00232,41623.51,,18,TN,KA,true,purchase
2024-07-22,SAVINGS INTEREST CREDIT 0055,,721.84,0,KA,KA,false,interest
2025-03-24,NEFT CR Acme Retail Pvt Ltd invoice receipt 01096,,4146.98,18,KA,KA,false,sales
2024-10-11,NEFT CR Metro Hypermart invoice receipt 01066,,86138.12,0,MH,KA,false,sales
2025-01-21,UPI DR Eco Power Utilities purchase payment 00043,59549.52,,0,MH,KA,true,purchase
2024-12-07,NEFT CR Prime Hardware invoice receipt 01002,,95551.17,18,TN,KA,false,sales
2024-04-17,UPI DR Royal Insurance Brokers utilities payment 00804,94268.35,,0,TN,KA,true,utilities
2024-12-22,NEFT CR Prime Hardware invoice receipt 00951,,80795.3,18,GJ,KA,false,sales
2024-10-11,NEFT CR Horizon Pharma invoice receipt 01182,,77333.06,0,KA,KA,false,sales
2025-03-21,NEFT CR Nova Wellness invoice receipt 00051,,75281.06,18,TN,KA,false,sales
2024-08-25,NEFT CR DigiServe Solutions invoice receipt 01259,,107649.06,18,TN,KA,false,sales
2024-11-26,UPI DR Apex Packaging Works utilities payment 00898,2694.11,,0,MH,KA,true,utilities
2025-03-11,NEFT CR Riverfront Wholesale invoice receipt 01224,,18196.4,18,DL,KA,false,sales
2024-12-08,NEFT CR Sunrise Superstore invoice receipt 00020,,149051.33,18,MH,KA,false,sales
2024-07-21,SAVINGS INTEREST CREDIT 0114,,1422.01,0,KA,KA,false,interest
2024-12-19,UPI DR FirstFleet Logistics rent payment 00174,5020.46,,18,TN,KA,false,rent
2025-01-19,UPI DR Kuber Warehousing office expense payment 00265,28172.29,,18,GJ,KA,true,office_expense
2024-11-13,NEFT CR Nova Wellness invoice receipt 00199,,29333.81,0,TS,KA,false,sales
2024-05-20,UPI DR QuickFix Maintenance purchase payment 00457,38292.84,,18,KA,KA,true,purchase
2024-05-13,NEFT CR QuickShop Chain invoice receipt 00527,,16422.51,18,TS,KA,false,sales
2025-01-27,UPI DR SmartCloud Software office expense payment 01026,37221.87,,18,KA,KA,true,office_expense
2025-01-01,SELF TRANSFER TO CASH MANAGEMENT 0074,17877.53,,0,KA,KA,false,transfer
2025-02-08,NEFT CR Sunrise Superstore invoice receipt 00312,,58990.84,18,TN,KA,false,sales
2024-10-10,UPI DR QuickFix Maintenance utilities payment 00768,88041.35,,0,GJ,KA,true,utilities
2024-08-14,SAVINGS INTEREST CREDIT 0247,,1018.25,0,KA,KA,false,interest
2024-09-27,UPI DR Nexa Facility Services utilities payment 00373,7176.19,,18,MH,KA,true,utilities
2025-03-25,UPI DR Delta Office Systems tax payment payment 00243,41417.5,,0,TN,KA,false,tax_payment
2025-01-16,UPI DR Nexa Facility Services software payment 01071,23300.58,,18,MH,KA,true,software
2025-03-17,NEFT CR Jupiter Foods invoice receipt 01299,,58235.33,0,TS,KA,false,sales
2024-12-04,NEFT CR Prime Hardware invoice receipt 00511,,110541.27,0,DL,KA,false,sales
2025-01-28,UPI DR Insight Marketing LLP office expense payment 00732,66009.82,,18,KA,KA,true,office_expense
2024-11-18,NEFT CR Jupiter Foods invoice receipt 00237,,117116.38,0,MH,KA,false,sales
2024-11-09,NEFT CR Evergreen Stores invoice receipt 00005,,72773.65,18,KA,KA,false,sales
2024-05-11,UPI DR Apex Packaging Works marketing payment 00712,68555.8,,18,DL,KA,true,marketing
2024-11-11,SAVINGS INTEREST CREDIT 0249,,936.68,0,KA,KA,false,interest
2024-05-07,SELF TRANSFER TO CASH MANAGEMENT 0105,4535.35,,0,KA,KA,false,transfer
2024-11-02,SAVINGS INTEREST CREDIT 0052,,603.07,0,KA,KA,false,interest
2024-08-26,NEFT CR Sunrise Superstore invoice receipt 00425,,122398.39,18,GJ,KA,false,sales
2025-01-23,UPI DR Kuber Warehousing purchase payment 00678,79584.61,,18,MH,KA,true,purchase
2024-10-15,UPI DR Jai Stationers rent payment 00065,20612.81,,18,TS,KA,false,rent
2024-10-08,UPI DR Eco Power Utilities marketing payment 00293,31502.11,,18,TS,KA,true,marketing
2024-09-21,UPI DR Pioneer Chemicals software payment 01000,26842.92,,18,DL,KA,true,software
2024-06-20,SAVINGS INTEREST CREDIT 0016,,888.39,0,KA,KA,false,interest
2024-06-09,NEFT CR Trinity Healthcare invoice receipt 01118,,4037.72,18,DL,KA,false,sales
2025-03-05,NEFT CR Acme Retail Pvt Ltd invoice receipt 00939,,45551.84,18,GJ,KA,false,sales
2024-06-18,NEFT CR Nova Wellness invoice receipt 00117,,48502.64,0,TN,KA,false,sales
2024-10-20,NEFT CR Orbit Fashion House invoice receipt 00350,,44326.5,18,TS,KA,false,sales
2024-06-15,NEFT CR Indus Office Supplies invoice receipt 00215,,29358.78,18,MH,KA,false,sales
2025-03-17,NEFT CR Acme Retail Pvt Ltd invoice receipt 01062,,102961.07,18,DL,KA,false,sales
2024-06-14,UPI DR QuickFix Maintenance office expense payment 01085,27531.53,,18,GJ,KA,true,office_expense
2024-10-03,NEFT CR Kite Logistics invoice receipt 01017,,70908.05,0,DL,KA,false,sales
2025-02-01,NEFT CR Growthline Agencies invoice receipt 00280,,32041.52,18,DL,KA,false,sales
2025-03-27,UPI DR QuickFix Maintenance office expense payment 00514,68077.87,,18,TS,KA,true,office_expense
2025-02-27,UPI DR Kuber Warehousing office expense payment 01182,67295.57,,18,GJ,KA,true,office_expense
2024-05-23,NEFT CR Kite Logistics invoice receipt 00414,,5189.27,0,DL,KA,false,sales
2024-12-25,NEFT CR Nova Wellness invoice receipt 00583,,96927.44,18,GJ,KA,false,sales
2024-05-09,UPI DR Jai Stationers office expense payment 00862,4215.65,,0,KA,KA,true,office_expense
2024-04-28,SELF TRANSFER TO CASH MANAGEMENT 0247,7393.8,,0,KA,KA,false,transfer
2025-03-04,UPI DR Eco Power Utilities utilities payment 00810,25151.23,,18,DL,KA,true,utilities
2024-04-09,NEFT CR Lotus Enterprises invoice receipt 00530,,43078.57,18,GJ,KA,false,sales
2024-05-28,NEFT CR Jupiter Foods invoice receipt 00509,,34688.61,0,GJ,KA,false,sales
2024-08-09,SAVINGS INTEREST CREDIT 0035,,1510.74,0,KA,KA,false,interest
2024-04-13,UPI DR FirstFleet Logistics utilities payment 01231,59635.39,,0,DL,KA,true,utilities
2025-02-14,UPI DR Eco Power Utilities loan payment 00794,36847.9,,0,GJ,KA,false,loan
2025-03-29,UPI DR Crystal Print House tax payment payment 00531,24677.71,,0,DL,KA,true,tax_payment
2025-01-03,SELF TRANSFER TO CASH MANAGEMENT 0106,4563.03,,0,KA,KA,false,transfer
2024-08-07,UPI DR Kuber Warehousing utilities payment 00228,11969.3,,0,TS,KA,true,utilities
2025-03-07,UPI DR Apex Packaging Works software payment 00182,84587.81,,18,GJ,KA,true,software
2024-11-01,SELF TRANSFER TO CASH MANAGEMENT 0028,10810.08,,0,KA,KA,false,transfer
2025-02-02,UPI DR Mohan Industrial Gases purchase payment 00348,41790.25,,0,DL,KA,true,purchase
2025-02-26,UPI DR Apex Packaging Works utilities payment 01279,94033.59,,18,MH,KA,true,utilities
2024-08-02,UPI DR Crystal Print House office expense payment 00549,80091.21,,18,DL,KA,true,office_expense
2024-05-25,SELF TRANSFER TO CASH MANAGEMENT 0046,23185.28,,0,KA,KA,false,transfer
2024-12-23,UPI DR Nexa Facility Services marketing payment 01234,57728.36,,18,GJ,KA,true,marketing
2024-05-20,UPI DR Pioneer Chemicals purchase payment 00408,69523.57,,18,KA,KA,true,purchase
2025-01-14,UPI DR Crystal Print House utilities payment 00677,37499.49,,0,TN,KA,true,utilities
2024-12-06,UPI DR Omkar Repairs purchase payment 00342,92196.75,,18,GJ,KA,true,purchase
2024-09-24,NEFT CR CityMed Distributors invoice receipt 00906,,120864.71,0,DL,KA,false,sales
2024-06-26,NEFT CR Indus Office Supplies invoice receipt 00880,,20899.31,18,KA,KA,false,sales
2025-02-10,SAVINGS INTEREST CREDIT 0227,,1187.84,0,KA,KA,false,interest
2025-01-22,UPI DR FirstFleet Logistics software payment 00859,46113.97,,18,KA,KA,true,software
2024-06-15,NEFT CR Orbit Fashion House invoice receipt 01016,,53955.7,18,TS,KA,false,sales
2024-12-25,SELF TRANSFER TO CASH MANAGEMENT 0135,15603.8,,0,KA,KA,false,transfer
2024-04-26,NEFT CR Bluecart Traders invoice receipt 00437,,52830.77,0,DL,KA,false,sales
2025-03-10,NEFT CR Acme Retail Pvt Ltd invoice receipt 00121,,91122.11,18,TN,KA,false,sales
2024-08-01,NEFT CR Prime Hardware invoice receipt 01195,,81655.68,18,TN,KA,false,sales
2025-03-20,UPI DR Global Tech Tools travel payment 00540,94944.47,,0,MH,KA,true,travel
2024-12-31,NEFT CR Fresh Basket Mart invoice receipt 00406,,74444.87,0,MH,KA,false,sales
2024-06-20,UPI DR Himalaya Foods Supply travel payment 00458,51455.64,,0,GJ,KA,true,travel
2025-03-24,NEFT CR Bluecart Traders invoice receipt 00074,,4015.13,18,DL,KA,false,sales
2024-12-28,SAVINGS INTEREST CREDIT 0157,,1634.97,0,KA,KA,false,interest
2024-05-04,UPI DR Kuber Warehousing purchase payment 00967,77513.98,,18,DL,KA,true,purchase
2024-07-01,SELF TRANSFER TO CASH MANAGEMENT 0015,4663.27,,0,KA,KA,false,transfer
2025-03-27,NEFT CR Fresh Basket Mart invoice receipt 00508,,54648.03,18,KA,KA,false,sales
2025-03-20,NEFT CR Riverfront Wholesale invoice receipt 01103,,69472.82,18,MH,KA,false,sales
2025-01-04,UPI DR Omkar Repairs purchase payment 00067,57130.18,,0,DL,KA,true,purchase
2025-02-11,UPI DR Kuber Warehousing loan payment 01193,56162.69,,0,KA,KA,false,loan
2024-09-27,SAVINGS INTEREST CREDIT 0194,,1212.82,0,KA,KA,false,interest
2024-08-03,UPI DR Apex Packaging Works tax payment payment 00696,69663.03,,0,TN,KA,true,tax_payment
2024-04-15,NEFT CR Metro Hypermart invoice receipt 00364,,129525.46,18,TN,KA,false,sales
2024-08-25,UPI DR LightSpeed Internet purchase payment 00430,62958.78,,0,KA,KA,true,purchase
2024-12-25,NEFT CR Growthline Agencies invoice receipt 00271,,120240.7,18,DL,KA,false,sales
2024-04-11,UPI DR SmartCloud Software software payment 00361,77154.04,,18,TS,KA,true,software
2024-09-16,NEFT CR Evergreen Stores invoice receipt 01362,,44753.7,0,DL,KA,false,sales
2024-08-18,UPI DR Kuber Warehousing food payment 01239,46055.83,,18,DL,KA,false,food
2025-01-29,NEFT CR Evergreen Stores invoice receipt 01321,,14984.06,18,TS,KA,false,sales
2024-05-18,NEFT CR Bluecart Traders invoice receipt 00726,,137901.2,18,GJ,KA,false,sales
2024-09-26,NEFT CR Sunrise Superstore invoice receipt 00913,,19925.42,18,TS,KA,false,sales
2024-12-20,UPI DR Pioneer Chemicals marketing payment 00277,26506.92,,0,TN,KA,true,marketing
2024-10-16,UPI DR TruEdge Consulting rent payment 01211,31710.85,,0,DL,KA,false,rent
2024-09-22,NEFT CR Metro Hypermart invoice receipt 00216,,125177.92,18,DL,KA,false,sales
2024-08-27,UPI DR Delta Office Systems tax payment payment 00391,30798.12,,0,TS,KA,false,tax_payment
2024-12-24,UPI DR Royal Insurance Brokers rent payment 01081,1456.18,,0,KA,KA,false,rent
2025-01-26,NEFT CR Lotus Enterprises invoice receipt 00408,,130606.79,18,DL,KA,false,sales
2024-09-23,UPI DR SmartCloud Software office expense payment 00654,58376.36,,18,TN,KA,true,office_expense
2024-11-02,UPI DR Pioneer Chemicals office expense payment 00851,4913.84,,0,KA,KA,true,office_expense
2024-06-16,UPI DR Eco Power Utilities office expense payment 00961,88420.89,,18,GJ,KA,true,office_expense
2025-01-02,NEFT CR Trinity Healthcare invoice receipt 01012,,97673.01,18,MH,KA,false,sales
2024-09-22,UPI DR Global Tech Tools loan payment 00667,65404.79,,0,TS,KA,false,loan
2024-11-17,SELF TRANSFER TO CASH MANAGEMENT 0069,10044.6,,0,KA,KA,false,transfer
2024-12-05,UPI DR Bharat Transport Co office expense payment 00658,81408.94,,0,TN,KA,true,office_expense
2024-09-28,NEFT CR Fresh Basket Mart invoice receipt 00167,,144372.91,18,DL,KA,false,sales
2024-11-09,NEFT CR QuickShop Chain invoice receipt 00096,,62503.58,18,KA,KA,false,sales
2025-01-09,UPI DR Crystal Print House purchase payment 00122,23794.66,,18,DL,KA,true,purchase
2025-01-22,UPI DR FirstFleet Logistics software payment 01083,85919.74,,18,DL,KA,true,software
2025-03-15,SELF TRANSFER TO CASH MANAGEMENT 0053,25169.48,,0,KA,KA,false,transfer
2024-05-28,UPI DR Jai Stationers rent payment 00384,69099.27,,18,TN,KA,false,rent
2024-12-29,UPI DR Bharat Transport Co software payment 00559,76071.4,,18,KA,KA,true,software
2024-06-07,NEFT CR Metro Hypermart invoice receipt 00488,,96668.6,18,TN,KA,false,sales
2025-02-06,SAVINGS INTEREST CREDIT 0089,,191.95,0,KA,KA,false,interest
2024-04-29,NEFT CR Orbit Fashion House invoice receipt 01144,,111526.59,18,DL,KA,false,sales
2024-10-31,UPI DR Pioneer Chemicals office expense payment 00413,80132.3,,18,KA,KA,true,office_expense
2024-07-15,UPI DR Jai Stationers purchase payment 00443,63344.94,,0,MH,KA,true,purchase
2024-08-12,NEFT CR Indus Office Supplies invoice receipt 00384,,133647.35,18,TS,KA,false,sales
2024-09-17,SELF TRANSFER TO CASH MANAGEMENT 0013,26502.01,,0,KA,KA,false,transfer
2025-01-03,NEFT CR Sunrise Superstore invoice receipt 00971,,55243.98,0,GJ,KA,false,sales
2024-07-25,NEFT CR Bluecart Traders invoice receipt 00059,,34855.88,0,TN,KA,false,sales
2024-09-01,NEFT CR Indus Office Supplies invoice receipt 01080,,9916.35,18,GJ,KA,false,sales
2024-10-04,SELF TRANSFER TO CASH MANAGEMENT 0042,23173.14,,0,KA,KA,false,transfer
2024-04-26,UPI DR Global Tech Tools purchase payment 00292,72125.27,,18,GJ,KA,true,purchase
2025-01-10,NEFT CR Orbit Fashion House invoice receipt 00863,,35631.26,18,GJ,KA,false,sales
2024-05-27,NEFT CR DigiServe Solutions invoice receipt 01272,,135556.17,18,GJ,KA,false,sales
2025-03-16,NEFT CR Horizon Pharma invoice receipt 00449,,130940.05,18,TN,KA,false,sales
2024-11-27,UPI DR Eco Power Utilities utilities payment 00668,67378.19,,0,TN,KA,true,utilities
2025-03-04,UPI DR Crystal Print House purchase payment 00890,56984.33,,18,DL,KA,true,purchase
2024-11-08,NEFT CR Kite Logistics invoice receipt 00378,,100010.32,18,KA,KA,false,sales
2024-05-13,UPI DR FirstFleet Logistics travel payment 00235,22531.56,,18,GJ,KA,true,travel
2024-04-20,UPI DR Mohan Industrial Gases purchase payment 00404,75183.42,,18,DL,KA,true,purchase
2024-10-25,UPI DR Himalaya Foods Supply office expense payment 01185,45604.1,,0,DL,KA,true,office_expense
2024-06-08,NEFT CR Bluecart Traders invoice receipt 00738,,108950.49,0,MH,KA,false,sales
2024-08-25,NEFT CR Indus Office Supplies invoice receipt 00053,,122374.89,18,TN,KA,false,sales
2024-06-20,UPI DR TruEdge Consulting tax payment payment 00123,89989.68,,0,GJ,KA,false,tax_payment
2024-08-27,NEFT CR Trinity Healthcare invoice receipt 00198,,55785.75,0,TS,KA,false,sales
2025-03-31,UPI DR Apex Packaging Works purchase payment 00208,3939.81,,0,KA,KA,true,purchase
2024-04-08,NEFT CR Jupiter Foods invoice receipt 00270,,69218.94,18,DL,KA,false,sales
2024-04-28,SELF TRANSFER TO CASH MANAGEMENT 0132,18234.38,,0,KA,KA,false,transfer
2024-06-06,NEFT CR Trinity Healthcare invoice receipt 00866,,73021.13,18,DL,KA,false,sales
2024-04-17,SAVINGS INTEREST CREDIT 0022,,1246.48,0,KA,KA,false,interest
2024-09-21,NEFT CR QuickShop Chain invoice receipt 00520,,6259.09,0,DL,KA,false,sales
2024-06-01,NEFT CR Sunrise Superstore invoice receipt 00277,,124862.05,18,GJ,KA,false,sales
2024-08-26,NEFT CR Fresh Basket Mart invoice receipt 01180,,115500.46,18,GJ,KA,false,sales
2024-07-10,NEFT CR Fresh Basket Mart invoice receipt 00319,,115928.45,18,KA,KA,false,sales
2024-09-20,NEFT CR Acme Retail Pvt Ltd invoice receipt 01277,,71282.98,18,DL,KA,false,sales
2025-01-06,UPI DR QuickFix Maintenance loan payment 01037,49689.03,,0,KA,KA,false,loan
2024-11-10,UPI DR Mohan Industrial Gases software payment 00366,54420.43,,0,TN,KA,true,software
2024-05-16,SAVINGS INTEREST CREDIT 0137,,933.26,0,KA,KA,false,interest
2025-01-24,UPI DR Himalaya Foods Supply purchase payment 00040,31284.15,,18,TN,KA,true,purchase
2024-11-11,UPI DR Jai Stationers purchase payment 01091,6868.98,,18,GJ,KA,true,purchase
2024-08-11,UPI DR Insight Marketing LLP marketing payment 00829,93688.59,,18,KA,KA,true,marketing
2024-05-11,NEFT CR Jupiter Foods invoice receipt 00197,,24032.05,18,KA,KA,false,sales
2025-02-19,UPI DR Apex Packaging Works utilities payment 00078,50447.99,,18,TN,KA,true,utilities
2025-02-26,UPI DR Mohan Industrial Gases purchase payment 00860,69542.0,,18,TN,KA,true,purchase
2024-04-29,UPI DR Jai Stationers tax payment payment 00305,48034.66,,0,TS,KA,false,tax_payment
2024-07-15,UPI DR Insight Marketing LLP loan payment 01025,79091.63,,0,MH,KA,false,loan
2024-10-11,NEFT CR Orbit Fashion House invoice receipt 00894,,40692.22,18,GJ,KA,false,sales
2024-09-21,NEFT CR Evergreen Stores invoice receipt 00219,,4213.44,18,TS,KA,false,sales
2025-02-16,NEFT CR Riverfront Wholesale invoice receipt 00200,,45285.25,18,TN,KA,false,sales
2024-10-26,NEFT CR Prime Hardware invoice receipt 01392,,73312.48,18,TN,KA,false,sales
2025-02-25,UPI DR Delta Office Systems office expense payment 00993,56358.78,,0,GJ,KA,true,office_expense
2024-04-09,NEFT CR Evergreen Stores invoice receipt 00109,,111236.3,0,MH,KA,false,sales
2024-12-15,UPI DR Crystal Print House marketing payment 00821,52086.53,,18,KA,KA,true,marketing
2024-11-27,UPI DR Royal Insurance Brokers loan payment 00051,71647.75,,0,TN,KA,false,loan
2024-04-24,UPI DR Crystal Print House purchase payment 01138,7888.1,,0,MH,KA,true,purchase
2024-06-20,NEFT CR CityMed Distributors invoice receipt 00036,,113391.76,0,GJ,KA,false,sales
2024-07-05,UPI DR TruEdge Consulting purchase payment 00354,74179.15,,0,DL,KA,true,purchase
2025-02-02,SELF TRANSFER TO CASH MANAGEMENT 0143,3668.61,,0,KA,KA,false,transfer
2025-03-08,UPI DR Jai Stationers travel payment 00257,85600.3,,18,GJ,KA,true,travel
2024-10-26,UPI DR Bharat Transport Co tax payment payment 00727,15033.83,,0,MH,KA,false,tax_payment
2024-08-07,UPI DR Himalaya Foods Supply travel payment 00203,75305.35,,18,TS,KA,true,travel
2024-10-15,UPI DR Apex Packaging Works loan payment 00809,31358.09,,0,TS,KA,false,loan
2025-03-28,UPI DR Apex Packaging Works purchase payment 00020,71648.81,,18,MH,KA,true,purchase
2024-12-18,NEFT CR Lotus Enterprises invoice receipt 00896,,81336.07,18,GJ,KA,false,sales
2024-06-23,NEFT CR Riverfront Wholesale invoice receipt 00847,,58532.65,18,KA,KA,false,sales
2024-12-25,NEFT CR Fresh Basket Mart invoice receipt 00937,,21032.93,18,KA,KA,false,sales
2024-04-19,UPI DR Pioneer Chemicals purchase payment 00310,17958.24,,18,GJ,KA,true,purchase
2024-10-06,NEFT CR Prime Hardware invoice receipt 00085,,100856.11,18,MH,KA,false,sales
2024-12-03,UPI DR Insight Marketing LLP rent payment 00288,37824.04,,18,TN,KA,false,rent
2024-11-15,NEFT CR Fresh Basket Mart invoice receipt 00887,,76750.64,0,KA,KA,false,sales
2024-09-12,UPI DR Pioneer Chemicals purchase payment 00581,73158.39,,0,GJ,KA,true,purchase
2024-08-16,SELF TRANSFER TO CASH MANAGEMENT 0130,18394.14,,0,KA,KA,false,transfer
2024-08-26,UPI DR Crystal Print House travel payment 00556,60659.17,,18,DL,KA,true,travel
2024-11-03,NEFT CR Orbit Fashion House invoice receipt 00740,,22180.1,18,TN,KA,false,sales
2024-09-27,NEFT CR Metro Hypermart invoice receipt 00111,,99551.33,18,TS,KA,false,sales
2025-03-02,NEFT CR Prime Hardware invoice receipt 00981,,122538.96,18,KA,KA,false,sales
2024-05-05,NEFT CR Orbit Fashion House invoice receipt 00007,,33089.97,18,GJ,KA,false,sales
2024-07-19,NEFT CR Fresh Basket Mart invoice receipt 01110,,41998.9,18,MH,KA,false,sales
2024-09-23,UPI DR Eco Power Utilities purchase payment 00848,33167.39,,0,MH,KA,true,purchase
2024-07-10,NEFT CR Horizon Pharma invoice receipt 00359,,129867.19,18,KA,KA,false,sales
2024-12-18,UPI DR Jai Stationers software payment 01078,70780.2,,18,KA,KA,true,software
2024-09-17,UPI DR Himalaya Foods Supply rent payment 00334,22840.0,,18,TS,KA,true,rent
2024-06-20,UPI DR Crystal Print House purchase payment 00315,72188.97,,0,DL,KA,true,purchase
2024-10-31,NEFT CR Growthline Agencies invoice receipt 00238,,115784.96,18,GJ,KA,false,sales
2024-11-26,UPI DR SmartCloud Software office expense payment 00244,84490.63,,18,TN,KA,true,office_expense
2025-03-25,UPI DR Apex Packaging Works purchase payment 00163,91515.8,,18,TN,KA,true,purchase
2024-11-17,NEFT CR Growthline Agencies invoice receipt 00576,,96453.77,0,DL,KA,false,sales
2024-07-05,NEFT CR Bluecart Traders invoice receipt 00480,,36303.79,18,TN,KA,false,sales
2024-04-08,UPI DR QuickFix Maintenance software payment 01198,81172.97,,18,GJ,KA,true,software
2025-01-29,NEFT CR Prime Hardware invoice receipt 00619,,41285.06,18,DL,KA,false,sales
2024-08-13,UPI DR Delta Office Systems software payment 00428,41319.22,,18,DL,KA,true,software
2024-12-25,NEFT CR Trinity Healthcare invoice receipt 00338,,61559.48,0,TS,KA,false,sales
