date,description,amount,gst_rate,vendor_state,business_state,amount_inclusive_gst,category
2024-08-23,SINV-08-01469 Sunrise Superstore monthly supply,67249.41,18,TS,KA,true,sales
2025-03-28,SINV-03-01470 DigiServe Solutions invoice settlement,65434.04,18,TS,KA,true,sales
2025-03-09,SINV-03-01471 DigiServe Solutions monthly supply,100946.03,18,DL,KA,false,sales
2024-06-20,SINV-06-01472 QuickShop Chain monthly supply,58049.35,12,TS,KA,false,sales
2025-03-19,SINV-03-01473 Kite Logistics project billing,8494.48,18,DL,KA,true,sales
2024-07-07,SINV-07-01474 Riverfront Wholesale monthly supply,129803.25,18,MH,KA,true,sales
2024-06-10,SINV-06-01475 Sunrise Superstore bulk order,132201.88,12,TN,KA,true,sales
2024-07-05,SINV-07-01476 Prime Hardware bulk order,26825.19,12,KA,KA,false,sales
2024-11-09,SINV-11-01477 CityMed Distributors project billing,77374.11,18,TN,KA,false,professional_receipts
2025-02-18,SINV-02-01478 Sunrise Superstore invoice settlement,50642.16,12,MH,KA,true,sales
2024-08-28,SINV-08-01479 Prime Hardware invoice settlement,94020.47,18,KA,KA,true,sales
2024-07-22,SINV-07-01480 DigiServe Solutions distribution lot,112360.25,18,DL,KA,false,sales
2024-08-05,SINV-08-01481 Nova Wellness bulk order,62401.66,5,TN,KA,true,professional_receipts
2024-12-07,SINV-12-01482 Trinity Healthcare distribution lot,36899.02,18,KA,KA,true,sales
2025-01-13,SINV-01-01483 Kite Logistics distribution lot,46377.24,12,DL,KA,true,sales
2024-04-28,SINV-04-01484 Indus Office Supplies distribution lot,34598.96,18,MH,KA,true,professional_receipts
2025-01-19,SINV-01-01485 Fresh Basket Mart project billing,115634.24,18,DL,KA,true,sales
2024-06-06,SINV-06-01486 Trinity Healthcare invoice settlement,140312.77,18,DL,KA,true,sales
2025-01-09,SINV-01-01487 CityMed Distributors bulk order,77920.71,18,GJ,KA,true,sales
2024-10-20,SINV-10-01488 Horizon Pharma project billing,24944.65,12,TS,KA,true,sales
2024-08-06,SINV-08-01489 Acme Retail Pvt Ltd distribution lot,4953.48,0,KA,KA,false,professional_receipts
2024-06-20,SINV-06-01490 Jupiter Foods invoice settlement,30675.64,12,TS,KA,false,sales
2024-06-03,SINV-06-01491 Metro Hypermart monthly supply,18571.17,18,KA,KA,false,sales
2024-05-08,SINV-05-01492 QuickShop Chain monthly supply,113152.9,18,TS,KA,true,sales
2025-01-27,SINV-01-01493 Metro Hypermart project billing,80532.08,5,TS,KA,true,sales
2024-04-12,SINV-04-01494 Jupiter Foods distribution lot,30605.87,12,TN,KA,true,sales
2024-08-28,SINV-08-01495 Nova Wellness project billing,126990.75,5,GJ,KA,true,sales
2024-08-04,SINV-08-01496 Metro Hypermart project billing,63386.77,0,TS,KA,false,sales
2024-05-26,SINV-05-01497 Orbit Fashion House invoice settlement,136596.15,12,TN,KA,true,sales
2025-01-14,SINV-01-01498 DigiServe Solutions monthly supply,43223.35,18,GJ,KA,false,sales
2024-06-26,SINV-06-01499 Growthline Agencies project billing,73752.25,18,TN,KA,true,sales
2024-12-24,SINV-12-01500 Sunrise Superstore invoice settlement,11468.76,18,MH,KA,true,sales
2024-04-19,SINV-04-01501 Kite Logistics bulk order,75844.44,18,GJ,KA,false,sales
2024-12-07,SINV-12-01502 Riverfront Wholesale distribution lot,141642.15,18,GJ,KA,true,sales
2025-01-10,SINV-01-01503 CityMed Distributors monthly supply,64485.23,18,MH,KA,true,sales
2024-12-23,SINV-12-01504 DigiServe Solutions distribution lot,56106.15,5,MH,KA,false,professional_receipts
2025-02-15,SINV-02-01505 QuickShop Chain invoice settlement,111217.0,18,KA,KA,true,sales
2024-11-09,SINV-11-01506 Jupiter Foods invoice settlement,130186.7,18,GJ,KA,true,sales
2025-02-27,SINV-02-01507 Fresh Basket Mart invoice settlement,69928.19,5,GJ,KA,true,sales
2025-02-04,SINV-02-01508 Indus Office Supplies bulk order,33394.71,18,MH,KA,true,sales
2024-12-25,SINV-12-01509 Prime Hardware invoice settlement,53497.11,0,TS,KA,false,sales
2024-07-06,SINV-07-01510 Growthline Agencies project billing,80679.09,18,MH,KA,true,professional_receipts
2024-05-05,SINV-05-01511 Lotus Enterprises invoice settlement,130637.26,18,DL,KA,true,sales
2024-11-05,SINV-11-01512 Sunrise Superstore project billing,47491.16,18,GJ,KA,false,sales
2025-02-23,SINV-02-01513 Growthline Agencies invoice settlement,21171.67,0,GJ,KA,false,sales
2024-05-23,SINV-05-01514 Evergreen Stores project billing,74446.34,18,GJ,KA,false,sales
2024-08-20,SINV-08-01515 Trinity Healthcare bulk order,71380.96,18,KA,KA,true,sales
2025-02-09,SINV-02-01516 Evergreen Stores bulk order,63781.56,5,GJ,KA,true,sales
2024-11-12,SINV-11-01517 Nova Wellness distribution lot,50230.77,18,TN,KA,true,professional_receipts
2025-03-28,SINV-03-01518 Prime Hardware bulk order,117862.7,12,TS,KA,true,sales
2024-08-21,SINV-08-01519 Evergreen Stores monthly supply,83968.23,18,GJ,KA,true,sales
2024-11-09,SINV-11-01520 Lotus Enterprises invoice settlement,108601.96,5,TS,KA,false,sales
2024-11-04,SINV-11-01521 Growthline Agencies invoice settlement,109846.12,18,MH,KA,false,sales
2024-04-06,SINV-04-01522 Growthline Agencies monthly supply,78983.68,18,DL,KA,true,sales
2024-08-08,SINV-08-01523 QuickShop Chain distribution lot,90659.24,18,TN,KA,true,sales
2024-04-23,SINV-04-01524 Indus Office Supplies project billing,10651.54,12,TS,KA,true,professional_receipts
2024-11-19,SINV-11-01525 Prime Hardware monthly supply,99085.52,5,KA,KA,true,sales
2024-10-07,SINV-10-01526 Acme Retail Pvt Ltd bulk order,89880.53,18,KA,KA,false,sales
2024-11-01,SINV-11-01527 DigiServe Solutions bulk order,80591.07,0,TS,KA,false,professional_receipts
2025-02-09,SINV-02-01528 Acme Retail Pvt Ltd bulk order,84818.89,12,GJ,KA,false,sales
2024-10-05,SINV-10-01529 QuickShop Chain monthly supply,83900.68,0,KA,KA,false,sales
2024-07-08,SINV-07-01530 QuickShop Chain project billing,36921.05,5,TN,KA,true,sales
2024-06-28,SINV-06-01531 Acme Retail Pvt Ltd monthly supply,79708.75,12,GJ,KA,true,sales
2024-11-24,SINV-11-01532 CityMed Distributors project billing,13593.81,5,TS,KA,false,sales
2024-04-11,SINV-04-01533 Fresh Basket Mart invoice settlement,34393.36,18,TS,KA,true,sales
2025-02-23,SINV-02-01534 Growthline Agencies invoice settlement,109643.87,18,MH,KA,true,sales
2024-08-21,SINV-08-01535 Evergreen Stores bulk order,53212.89,18,MH,KA,false,sales
2024-08-30,SINV-08-01536 Indus Office Supplies invoice settlement,41190.0,18,TS,KA,true,sales
2024-12-24,SINV-12-01537 Orbit Fashion House project billing,102261.61,18,TN,KA,true,sales
2024-06-19,SINV-06-01538 Riverfront Wholesale invoice settlement,146597.38,18,MH,KA,true,sales
2024-09-23,SINV-09-01539 QuickShop Chain bulk order,110369.7,18,DL,KA,true,sales
2024-07-21,SINV-07-01540 Orbit Fashion House distribution lot,129287.34,12,MH,KA,true,sales
2024-11-26,SINV-11-01541 Sunrise Superstore invoice settlement,80149.17,12,TS,KA,true,sales
2024-05-24,SINV-05-01542 Lotus Enterprises monthly supply,4091.7,18,MH,KA,true,sales
2024-10-01,SINV-10-01543 Jupiter Foods project billing,69480.32,5,TN,KA,false,sales
2025-01-29,SINV-01-01544 Sunrise Superstore invoice settlement,108609.52,18,GJ,KA,true,sales
2024-09-20,SINV-09-01545 Prime Hardware project billing,39271.23,18,KA,KA,false,sales
2024-11-02,SINV-11-01546 Nova Wellness invoice settlement,140848.09,18,GJ,KA,true,sales
2025-03-24,SINV-03-01547 QuickShop Chain invoice settlement,121622.4,5,KA,KA,false,sales
2024-05-17,SINV-05-01548 Jupiter Foods distribution lot,23398.18,18,KA,KA,true,sales
2025-03-04,SINV-03-01549 Evergreen Stores bulk order,26407.79,12,TN,KA,true,sales
2024-05-17,SINV-05-01550 Horizon Pharma invoice settlement,70530.16,5,KA,KA,false,sales
2024-11-28,SINV-11-01551 Riverfront Wholesale distribution lot,88100.52,18,TS,KA,false,sales
2024-08-03,SINV-08-01552 DigiServe Solutions invoice settlement,41498.7,12,DL,KA,false,sales
2025-03-12,SINV-03-01553 Nova Wellness project billing,80156.35,18,KA,KA,true,sales
2024-07-23,SINV-07-01554 Trinity Healthcare monthly supply,32872.14,5,GJ,KA,true,sales
2025-02-01,SINV-02-01555 Metro Hypermart bulk order,96268.19,18,DL,KA,true,sales
2024-11-09,SINV-11-01556 CityMed Distributors distribution lot,92534.97,12,TS,KA,true,sales
2024-12-03,SINV-12-01557 Bluecart Traders project billing,133828.34,12,KA,KA,true,sales
2024-11-25,SINV-11-01558 CityMed Distributors monthly supply,103322.41,12,MH,KA,true,sales
2024-09-11,SINV-09-01559 Evergreen Stores distribution lot,58455.8,18,TN,KA,true,sales
2024-04-28,SINV-04-01560 Jupiter Foods distribution lot,110215.5,18,GJ,KA,true,sales
2024-10-08,SINV-10-01561 Prime Hardware distribution lot,105910.63,18,GJ,KA,false,sales
2024-10-14,SINV-10-01562 CityMed Distributors bulk order,43796.67,5,GJ,KA,false,sales
2025-02-09,SINV-02-01563 Orbit Fashion House distribution lot,70131.52,18,DL,KA,true,sales
2024-04-26,SINV-04-01564 Trinity Healthcare monthly supply,39423.84,18,GJ,KA,true,sales
2024-08-15,SINV-08-01565 Fresh Basket Mart monthly supply,60020.66,12,GJ,KA,true,sales
2024-05-28,SINV-05-01566 Lotus Enterprises project billing,79744.87,18,KA,KA,true,sales
2024-06-04,SINV-06-01567 Evergreen Stores project billing,65265.58,18,MH,KA,true,sales
2024-12-25,SINV-12-01568 Sunrise Superstore monthly supply,14013.3,18,TN,KA,true,sales
2024-12-19,SINV-12-01569 CityMed Distributors bulk order,90160.87,12,TS,KA,true,sales
2024-08-10,SINV-08-01570 CityMed Distributors invoice settlement,65603.07,18,DL,KA,true,sales
2025-02-10,SINV-02-01571 QuickShop Chain bulk order,117682.73,18,TN,KA,true,professional_receipts
2024-08-19,SINV-08-01572 Fresh Basket Mart invoice settlement,94921.52,12,DL,KA,true,sales
2024-04-03,SINV-04-01573 Nova Wellness distribution lot,110097.34,12,GJ,KA,true,sales
2025-02-20,SINV-02-01574 Kite Logistics project billing,30041.03,5,DL,KA,false,sales
2025-03-31,SINV-03-01575 Trinity Healthcare distribution lot,87932.99,18,TN,KA,true,sales
2025-01-11,SINV-01-01576 Acme Retail Pvt Ltd distribution lot,41656.24,12,MH,KA,false,sales
2024-12-29,SINV-12-01577 Fresh Basket Mart monthly supply,39910.36,18,TS,KA,true,sales
2024-12-06,SINV-12-01578 Riverfront Wholesale invoice settlement,12678.77,18,DL,KA,false,sales
2024-09-09,SINV-09-01579 Orbit Fashion House invoice settlement,7223.56,18,GJ,KA,true,sales
2024-11-07,SINV-11-01580 Nova Wellness distribution lot,5367.52,18,MH,KA,false,sales
2024-10-10,SINV-10-01581 Riverfront Wholesale bulk order,76872.41,5,KA,KA,false,sales
2025-01-18,SINV-01-01582 Jupiter Foods distribution lot,21991.9,5,GJ,KA,false,sales
2024-10-27,SINV-10-01583 Lotus Enterprises invoice settlement,63397.92,18,TS,KA,true,sales
2024-05-25,SINV-05-01584 Kite Logistics distribution lot,79924.09,18,DL,KA,true,sales
2024-11-17,SINV-11-01585 Fresh Basket Mart invoice settlement,28625.93,18,TN,KA,true,sales
2025-03-02,SINV-03-01586 Fresh Basket Mart distribution lot,17162.6,18,TN,KA,true,sales
2024-07-06,SINV-07-01587 Acme Retail Pvt Ltd project billing,22980.59,18,GJ,KA,true,sales
2024-10-27,SINV-10-01588 Acme Retail Pvt Ltd monthly supply,37091.87,12,DL,KA,true,sales
2024-04-12,SINV-04-01589 Trinity Healthcare bulk order,97502.47,18,TN,KA,true,sales
2024-10-06,SINV-10-01590 Horizon Pharma invoice settlement,117299.76,5,KA,KA,false,sales
2024-04-16,SINV-04-01591 Growthline Agencies bulk order,69326.34,18,MH,KA,true,sales
2024-11-23,SINV-11-01592 QuickShop Chain bulk order,100951.65,18,MH,KA,false,sales
2024-11-23,SINV-11-01593 CityMed Distributors distribution lot,6459.51,0,TN,KA,false,sales
2024-05-07,SINV-05-01594 Nova Wellness project billing,130639.26,18,TS,KA,true,sales
2024-12-30,SINV-12-01595 Acme Retail Pvt Ltd monthly supply,122601.82,18,DL,KA,true,sales
2024-10-22,SINV-10-01596 QuickShop Chain project billing,56405.61,18,KA,KA,false,professional_receipts
2024-06-26,SINV-06-01597 Lotus Enterprises bulk order,44129.74,18,DL,KA,false,sales
2024-05-20,SINV-05-01598 Kite Logistics bulk order,11573.52,18,DL,KA,false,sales
2024-09-23,SINV-09-01599 Jupiter Foods invoice settlement,50747.08,18,GJ,KA,true,sales
2024-04-19,SINV-04-01600 Evergreen Stores invoice settlement,39724.36,5,TS,KA,true,sales
2024-08-28,SINV-08-01601 Jupiter Foods distribution lot,25832.62,18,TS,KA,true,sales
2024-08-29,SINV-08-01602 Evergreen Stores distribution lot,103424.18,18,DL,KA,true,sales
2025-02-21,SINV-02-01603 Horizon Pharma invoice settlement,28428.6,0,DL,KA,false,sales
2024-12-17,SINV-12-01604 QuickShop Chain bulk order,92348.39,18,GJ,KA,true,sales
2024-12-13,SINV-12-01605 Kite Logistics project billing,48802.4,18,TN,KA,false,sales
2024-06-29,SINV-06-01606 Prime Hardware invoice settlement,4243.49,18,MH,KA,false,sales
2024-07-24,SINV-07-01607 Evergreen Stores invoice settlement,97806.76,12,TN,KA,false,sales
2024-11-22,SINV-11-01608 Sunrise Superstore project billing,113522.0,18,MH,KA,false,sales
2024-07-13,SINV-07-01609 Lotus Enterprises monthly supply,60551.91,18,DL,KA,true,sales
2025-01-09,SINV-01-01610 Riverfront Wholesale distribution lot,80678.74,18,GJ,KA,true,sales
2024-12-24,SINV-12-01611 Horizon Pharma bulk order,112185.43,12,MH,KA,true,sales
2025-03-20,SINV-03-01612 Orbit Fashion House bulk order,128597.43,5,TS,KA,true,sales
2024-05-03,SINV-05-01613 Evergreen Stores project billing,11748.05,18,TN,KA,true,sales
2024-11-24,SINV-11-01614 DigiServe Solutions bulk order,115903.19,18,TN,KA,true,sales
2024-05-30,SINV-05-01615 Orbit Fashion House distribution lot,28015.09,5,DL,KA,true,sales
2025-01-17,SINV-01-01616 Acme Retail Pvt Ltd bulk order,127427.66,18,GJ,KA,true,sales
2025-02-20,SINV-02-01617 Trinity Healthcare invoice settlement,146377.96,18,TN,KA,true,sales
2025-02-18,SINV-02-01618 Fresh Basket Mart invoice settlement,69105.97,12,GJ,KA,true,sales
2024-08-06,SINV-08-01619 Kite Logistics bulk order,79805.46,12,TN,KA,true,sales
2024-04-04,SINV-04-01620 Kite Logistics distribution lot,76605.15,18,TS,KA,true,sales
2024-09-03,SINV-09-01621 DigiServe Solutions bulk order,67014.32,18,MH,KA,true,sales
2024-05-26,SINV-05-01622 Horizon Pharma monthly supply,71644.17,12,TS,KA,true,sales
2024-09-01,SINV-09-01623 Trinity Healthcare distribution lot,94982.93,12,MH,KA,true,sales
2024-06-20,SINV-06-01624 Trinity Healthcare project billing,50027.23,18,TN,KA,true,sales
2024-08-16,SINV-08-01625 Horizon Pharma bulk order,60317.76,18,DL,KA,false,sales
2024-09-18,SINV-09-01626 Lotus Enterprises distribution lot,48533.36,18,KA,KA,true,sales
2024-10-24,SINV-10-01627 Bluecart Traders invoice settlement,45817.46,18,KA,KA,false,sales
2025-03-27,SINV-03-01628 Growthline Agencies invoice settlement,101127.49,12,TN,KA,true,sales
2024-10-13,SINV-10-01629 Kite Logistics distribution lot,93029.58,18,DL,KA,false,sales
2024-05-25,SINV-05-01630 CityMed Distributors distribution lot,47456.27,12,KA,KA,true,sales
2025-03-04,SINV-03-01631 Metro Hypermart project billing,134329.67,18,GJ,KA,true,sales
2024-10-10,SINV-10-01632 Bluecart Traders invoice settlement,84897.24,5,KA,KA,true,sales
2024-11-28,SINV-11-01633 Evergreen Stores bulk order,11563.62,18,MH,KA,false,sales
2025-01-27,SINV-01-01634 Jupiter Foods project billing,84163.45,18,TS,KA,true,sales
2024-08-12,SINV-08-01635 Riverfront Wholesale monthly supply,45074.67,18,TS,KA,true,sales
2025-03-31,SINV-03-01636 Kite Logistics bulk order,46750.63,18,MH,KA,false,sales
2024-09-12,SINV-09-01637 Orbit Fashion House invoice settlement,52494.36,12,DL,KA,true,sales
2025-02-04,SINV-02-01638 Acme Retail Pvt Ltd monthly supply,85233.15,5,GJ,KA,true,sales
2024-05-01,SINV-05-01639 QuickShop Chain invoice settlement,71800.04,12,GJ,KA,false,sales
2024-12-08,SINV-12-01640 Jupiter Foods project billing,80210.8,18,KA,KA,false,sales
2024-12-29,SINV-12-01641 Fresh Basket Mart project billing,125282.57,18,TS,KA,true,sales
2024-07-07,SINV-07-01642 CityMed Distributors bulk order,65243.35,18,TS,KA,true,sales
2024-09-17,SINV-09-01643 CityMed Distributors distribution lot,76613.16,5,KA,KA,true,sales
2024-10-23,SINV-10-01644 Sunrise Superstore distribution lot,88370.23,12,MH,KA,true,professional_receipts
2024-08-11,SINV-08-01645 Horizon Pharma bulk order,113932.43,18,GJ,KA,true,sales
2024-09-29,SINV-09-01646 Sunrise Superstore monthly supply,102051.1,5,GJ,KA,true,sales
2025-02-03,SINV-02-01647 Bluecart Traders invoice settlement,68659.34,18,MH,KA,false,sales
2025-03-03,SINV-03-01648 Growthline Agencies bulk order,22502.89,12,DL,KA,false,sales
2024-04-14,SINV-04-01649 Evergreen Stores monthly supply,139461.09,18,TN,KA,true,sales
2024-07-16,SINV-07-01650 Metro Hypermart project billing,56221.99,0,KA,KA,false,sales
2024-05-18,SINV-05-01651 Fresh Basket Mart bulk order,86543.78,18,KA,KA,true,sales
2024-12-07,SINV-12-01652 Trinity Healthcare monthly supply,139363.06,12,GJ,KA,true,sales
2024-10-02,SINV-10-01653 Prime Hardware distribution lot,18165.35,12,KA,KA,true,professional_receipts
2024-09-29,SINV-09-01654 Lotus Enterprises invoice settlement,123871.08,18,MH,KA,true,sales
2025-03-26,SINV-03-01655 CityMed Distributors invoice settlement,101745.75,18,KA,KA,false,professional_receipts
2024-06-12,SINV-06-01656 Horizon Pharma distribution lot,3817.86,5,KA,KA,true,sales
2024-05-02,SINV-05-01657 Trinity Healthcare distribution lot,128180.18,18,MH,KA,true,sales
2024-11-01,SINV-11-01658 Fresh Basket Mart bulk order,69329.88,5,DL,KA,true,sales
2024-05-27,SINV-05-01659 Fresh Basket Mart invoice settlement,27499.42,0,GJ,KA,false,sales
2024-09-12,SINV-09-01660 Acme Retail Pvt Ltd distribution lot,43118.8,18,KA,KA,false,sales
2025-01-02,SINV-01-01661 Metro Hypermart bulk order,107390.66,18,KA,KA,true,professional_receipts
2024-11-01,SINV-11-01662 CityMed Distributors project billing,60771.95,5,TN,KA,false,sales
2024-06-08,SINV-06-01663 Trinity Healthcare invoice settlement,3054.31,18,MH,KA,true,sales
2024-09-13,SINV-09-01664 Riverfront Wholesale project billing,77667.17,12,MH,KA,false,sales
2024-06-04,SINV-06-01665 Horizon Pharma monthly supply,119377.43,18,TS,KA,true,sales
2024-10-24,SINV-10-01666 Jupiter Foods invoice settlement,18160.74,18,DL,KA,true,sales
2025-03-30,SINV-03-01667 Orbit Fashion House bulk order,78103.99,18,DL,KA,true,sales
2024-11-03,SINV-11-01668 Lotus Enterprises monthly supply,73472.65,18,MH,KA,false,professional_receipts
2024-07-03,SINV-07-01669 Acme Retail Pvt Ltd invoice settlement,6678.97,5,KA,KA,false,sales
2025-01-18,SINV-01-01670 Prime Hardware project billing,52661.0,18,TN,KA,true,sales
2024-11-18,SINV-11-01671 Growthline Agencies project billing,40938.41,18,DL,KA,true,sales
2024-09-20,SINV-09-01672 Fresh Basket Mart monthly supply,113518.82,12,TS,KA,true,sales
2024-09-23,SINV-09-01673 QuickShop Chain monthly supply,110084.13,12,MH,KA,true,sales
2024-11-21,SINV-11-01674 DigiServe Solutions distribution lot,94295.44,5,TN,KA,true,sales
2025-01-09,SINV-01-01675 CityMed Distributors project billing,143406.31,18,MH,KA,true,sales
2024-06-12,SINV-06-01676 Horizon Pharma bulk order,26837.95,18,GJ,KA,false,sales
2024-12-28,SINV-12-01677 QuickShop Chain project billing,67811.64,0,MH,KA,false,sales
2024-10-09,SINV-10-01678 Fresh Basket Mart bulk order,23929.87,5,GJ,KA,true,sales
2025-02-07,SINV-02-01679 Nova Wellness invoice settlement,36606.62,18,TN,KA,false,sales
2024-12-24,SINV-12-01680 Nova Wellness monthly supply,70600.0,18,KA,KA,true,sales
2024-08-07,SINV-08-01681 Riverfront Wholesale monthly supply,28072.46,18,KA,KA,false,sales
2024-10-28,SINV-10-01682 Evergreen Stores bulk order,103249.05,5,TN,KA,false,sales
2024-06-21,SINV-06-01683 Nova Wellness bulk order,26187.98,12,TN,KA,false,professional_receipts
2024-06-03,SINV-06-01684 Sunrise Superstore invoice settlement,24899.37,18,KA,KA,true,sales
2025-02-21,SINV-02-01685 DigiServe Solutions bulk order,66719.52,18,TS,KA,false,sales
2024-11-11,SINV-11-01686 Jupiter Foods invoice settlement,81189.06,18,DL,KA,true,sales
2024-04-21,SINV-04-01687 Metro Hypermart bulk order,39875.64,18,TS,KA,true,sales
2025-03-21,SINV-03-01688 Prime Hardware project billing,35420.76,18,GJ,KA,true,sales
2024-10-03,SINV-10-01689 Horizon Pharma distribution lot,83951.55,18,KA,KA,false,sales
